voltage,current,frequency,power
233.23408984904336,10.711976922770583,50.055459892068995,2495.559148855433
228.45915040172423,10.706884824145629,49.9607707225672,2448.6485285154217
232.28672306041165,9.98541365038672,50.00820980357638,2320.9294547492113
230.36971730812073,10.06965981536478,50.047005641216415,2319.9641877201443
230.50438970846858,10.555455572367217,50.01797269277792,2437.731511399982
226.0593828372972,9.249598992368913,50.00527021137475,2087.6544337236396
225.59417329358857,9.838462128661488,49.97094549059114,2216.6237981474505
229.55886811946536,10.667785227768379,49.95854692434297,2448.825198112591
230.49381212683323,10.487600270842384,50.023101503267526,2414.1262339634013
227.74960434452456,10.184631888824953,50.04518441722325,2322.085944529784
227.82261317904732,9.247083797334689,49.98683450028565,2103.1288334725864
231.12294525965225,9.97504488347942,49.96582815477151,2306.593273605714
231.12570896091427,9.705042301875034,49.92625491708353,2242.5839186725966
229.72451787922415,10.165519451408606,49.970577054690125,2336.343684790601
231.56040344237215,9.595326657602559,49.99659029472503,2219.5990050204814
227.6515954085597,9.487138302512696,50.0479736972251,2158.0667289560356
229.28813016582606,8.96756736115818,50.020194010766986,2056.636798716035
233.29575521156735,10.61090234248835,50.0091525621412,2476.4888479978154
230.13664425987963,9.80011474427847,49.98799641016097,2255.34451103306
230.252625029174,10.078572891851268,49.98250502848232,2329.1446766791933
234.6118931719355,9.99888094176291,50.04216942792524,2340.902702754075
227.20131566830247,9.466283033519751,50.00602215622275,2150.430940729453
231.59286073328423,9.370467544275904,49.93692197924237,2162.2652398766645
233.3279725596162,9.497342437001382,49.97979381056308,2217.856062923274
229.3502841470029,9.638415780585303,49.974253519046854,2204.997165322312
231.7192615737097,10.183303123506903,49.98361207972468,2358.2759288808884
228.0359610055782,9.602141168239694,50.01688731980855,2187.7731673841076
228.6265352088653,10.87324531579731,49.99677665354617,2487.3168586597694
230.76993283209526,10.513575517946576,49.99769403778989,2423.4531615139667
231.59713334622117,10.404179774832855,50.039404194839754,2406.6016821815524
232.2418730248125,9.940170548763424,49.9791061673064,2315.7031087513255
233.13925717387897,10.757140367860242,50.05592598577662,2509.3345486304565
229.86510688288965,9.890997184439438,49.97986077225887,2270.789870719421
232.38722351034517,9.984369292922876,50.002675945898375,2318.985690125239
229.31539031310172,10.084987269874635,49.99156389213792,2320.8695668553178
231.80418262317653,10.350911520271673,50.003702574005025,2398.2087599701413
230.41497759570436,10.318454039501493,50.01333775985219,2374.07997321828
230.89135581416386,9.762437360777698,50.013015057202665,2250.637417530178
230.84701574804407,9.733503140287024,49.977406480081385,2244.204520304527
226.79058998040438,10.319951478576042,49.966312559676574,2337.4953957832736
227.75175628227845,10.357618291945617,50.07509515372717,2352.5675176503214
230.20508287963506,9.803324437588564,49.98548046981198,2251.1541141662924
226.62544184071766,9.206405965160773,50.02097637316016,2082.259217747772
231.6624222063995,9.896341951995877,49.951770760684305,2295.5684026744384
231.74311193257628,10.31176289941293,49.99161161840286,2387.7738373844736
230.65434110575558,10.90270842320989,49.99618401848053,2513.7212191781787
227.75773197448416,9.401021018829669,50.01418445209784,2147.505665619374
232.76027787773702,9.786714373584713,49.91832637577024,2284.433392855313
234.0744212794367,9.805298219237311,50.00498421839235,2293.7588814245764
230.29415365489194,10.67790266971575,49.965507756338965,2455.904240578083
231.02107075690247,9.982529249770684,50.00973037133585,2301.852444575754
230.4034773095921,9.546336720313867,49.968910124094855,2202.9730547771032
231.0607383779976,10.279347641460909,49.974335519122235,2374.1301199124746
229.76088248674722,9.797680739979526,49.9917911716882,2249.1912986894886
229.9308715203124,9.387806363321022,49.96843011591191,2154.478175906649
231.81143520099474,9.553613346361924,49.98573396659794,2210.788489130479
234.69124832379288,10.86702097721131,49.9641987269437,2551.995009660032
227.19985753119653,10.192104610824732,49.94500488644904,2309.0675241929944
229.79237503119407,10.053880027726272,50.03053871157288,2315.2793133188475
227.63907902953582,9.875053132093976,49.961118539215285,2245.2787771385315
233.18404979715217,10.1460744210594,49.994639573371764,2365.154543324668
228.8245240613602,10.140117973001248,50.022586732444815,2313.622779307352
227.11359841242842,10.146084414103663,49.98155167692452,2304.2519113921267
231.27637399769714,10.057422545138877,49.97524502300763,2324.402613288957
233.48862222948623,10.434399169152774,50.00678714266002,2436.0630828036947
231.3271957371215,10.011552173000366,50.03353801468182,2323.302833647869
230.40959575456384,9.51103058222368,49.96492054204741,2192.3212018884033
230.81828184555198,9.693788554549567,49.99549556503948,2233.530322814479
232.8296813256511,9.010490653255143,49.948025162150984,2094.35306783242
228.2516014599717,11.013408558021196,49.98820396988953,2516.8037968308645
229.77630579182738,10.431377295976343,50.00102614053614,2403.3768058451533
229.09461970298094,9.584964752435381,49.97436126074735,2197.2734449294157
227.6642693854166,9.85907757530145,49.98629024498524,2248.0032567179233
229.3432494811664,9.681561762896782,49.957753196950776,2223.4495233720418
232.2154421919649,10.771273605687059,50.00231235834144,2508.351385382048
231.13320429678546,9.290061417864536,50.03167082746649,2137.493712761338
231.2886210002164,10.05723802940939,49.96708568390689,2329.4608095895546
230.29295122330663,9.945736078717577,49.98131984700343,2295.3515938755054
231.04664756545716,10.413419315354558,50.01507638739363,2399.2920039753712
228.3988193153038,9.947995386137652,50.036362721579685,2267.6820598278973
229.38098022814555,9.120895561672283,49.955204305633735,2087.9060507517897
230.38400847393734,9.87444108267878,49.99493645787752,2271.269367085376
230.55503171776377,9.513918891028338,50.00849392466959,2191.0732864265924
230.64037570984374,10.03978977327828,49.99693830828114,2316.793899422024
229.72332943596723,10.717088518260164,49.92569623799369,2466.2936295305385
229.24515319773934,9.13028737788386,50.015032700279264,2098.480713471214
236.3155425660886,9.599888632300049,50.04558009053272,2264.413775410173
231.8135745458648,9.72365352310825,50.003499852535086,2249.8513658437005
230.82629495190525,9.809184452293394,49.969066818401174,2270.796812822799
229.5335830035872,10.370062832052621,49.98460618260907,2383.5113974904584
229.09756234611226,9.913227791219306,50.05309739202967,2271.510646159423
229.73839881254608,10.207901362860223,50.027298876225814,2347.513597717689
230.58565768717338,9.687113478134112,50.01920079855153,2233.5604135365784
226.23912891187385,10.11496217270897,50.01069237750603,2291.02315434547
226.86122080925063,10.388898815438857,49.98016588663427,2355.1579346517083
228.72623522212209,9.633850225131456,49.993982864580325,2204.8583173603074
230.41427887355712,10.390679059903258,49.997662317929645,2386.608092342332
229.5214537056963,10.026186384363784,50.01648722948193,2297.7859525893077
232.95624245219898,10.522730120241127,50.04526756682801,2447.950613265997
227.03520642600847,9.899290049961513,50.03355014410379,2245.6154097979093
228.49730906079327,10.19062232758105,49.95741846932612,2323.8972132332087
233.0401834819822,9.979696884160735,50.00671984906703,2323.0026748502687
230.26223864935028,9.951893868979711,50.02210290035504,2283.973290760022
231.7696851656023,10.129465214112845,50.01856580990434,2350.446465952829
234.10249388653892,10.268403734612452,49.98112298709838,2403.446354912068
228.61239116419637,9.375217544037998,50.087423276473054,2134.7648623881714
229.80137132441592,10.71681680440894,49.96168746313007,2458.5650483329855
229.45514619813827,9.070168479725101,49.967504346600016,2082.8798416948794
226.09081399103346,9.657593945130552,50.007007852437845,2180.778166517514
229.37920639248807,9.952865464617549,50.063504091648916,2279.495674304485
231.76212437476133,10.206177984542974,49.974914154478874,2365.0325280595594
231.08117908362448,10.788086263870689,49.99202514903059,2494.641681586983
231.238166338776,9.070854255887447,50.03231881019047,2090.3459429725
229.248982038721,9.746152935805144,49.99946413535337,2237.046281733111
228.68780552798873,8.936583256100366,49.98996188436409,2039.686147347724
232.53851134379724,10.015810986955124,50.0169689870566,2328.972136966144
229.00536570728465,10.135841792250016,50.00817553970689,2320.985055681937
230.58816407758644,10.795397871085626,50.0309131635691,2486.6556449895206
230.32666936135507,10.060317380446728,50.03874406667196,2312.041096225794
232.92343403251422,10.522012564721189,50.00921009180016,2449.3948667676605
231.94282471534473,10.29191854076953,50.00875198176135,2395.2633096316895
227.40948275866575,9.782375901497415,50.00642332946858,2217.7966687580456
227.6248936664499,9.29551962660398,50.01467391669948,2124.353231675653
231.15781963613827,10.137501149145905,50.001655119136146,2342.064056340031
229.87132470524168,9.253948991427318,49.999981745530334,2127.3943704995763
229.08965643209248,10.647603536334822,50.03589881362482,2433.822281907154
232.03125576798894,9.918968948981588,50.04548348541065,2297.6544740725
230.37491876417783,10.597588705755708,49.954773411660994,2438.9040889344496
230.1049147737789,9.7598927829338,50.00030063455222,2240.570822163812
231.5596572815101,10.134425393200496,49.979339166996645,2345.679481007686
229.24978201011288,10.104674428667344,49.990670856005416,2314.4593305961166
233.1370379709451,9.977477940994538,50.01207548629206,2335.3735592960893
228.42390475353398,9.783670243301703,50.020083151146274,2228.9942888675305
231.31385813268417,10.19622800923526,49.99663620669166,2359.0422918004883
232.86766567731968,9.536918368258396,49.942599789958315,2222.0791495809945
227.2454090214558,9.39528233552047,49.971048632582715,2129.6831744641486
229.3133296482951,10.621413446663414,50.02689499010601,2439.065820502826
232.2844147857711,10.363583994446051,49.917787207338954,2405.3074081686773
232.31448909546205,10.03294580430112,50.03562281455046,2318.3367303907585
229.65700879922352,10.83257119127189,50.01563689971934,2491.0751454526667
228.53065781264627,9.866117240637578,50.0394852824459,2249.1255586390844
231.91187164466152,10.66135160999449,49.99404292439357,2467.2551314049524
232.36709820516322,10.08778704246291,49.93815783727931,2347.5093127832138
227.67067330297522,9.487624624961805,50.0129108792452,2158.31807899885
227.59217270206724,10.924020095885425,50.03823959372115,2490.8103290163663
230.4505133639672,10.495355423312043,50.0277416541654,2424.7108757163837
231.25872126685778,9.939489484495217,49.98011925549536,2295.368985928132
229.40186182953988,10.363585629766975,50.00260283226388,2381.392151178184
231.3585876399647,9.798148283001046,49.984014911936605,2263.108444235103
228.57972678632524,10.41457451752977,49.97542200607432,2391.7261773984405
225.77061280185254,8.80446071735802,50.028661657135395,1984.3237065251024
229.1521978553348,9.490099333152703,49.96407403066205,2179.8075572621888
230.1264642930262,10.489629872143482,49.973185507082555,2418.160384348296
229.44832008020708,9.87517223089054,49.96687923099583,2267.42211799109
227.68279347268103,10.103771147444371,49.955292574301026,2297.1021236517267
226.36870204824237,9.326607168942283,50.00439242875528,2110.49497188759
228.9718223912642,10.923933497851051,50.03484509145446,2490.5050201192093
231.79531154329948,10.595264821858839,49.99445369731264,2457.0548104584423
232.51239487882737,9.899657390812335,49.954827565983074,2303.5411250728016
232.37542676827692,9.797652071568336,50.02519833619226,2277.4010785530913
228.3681809297029,10.514802180709847,50.05057105262105,2386.379715987918
227.69258735273928,10.991235225084464,49.9806127302756,2496.2946043766005
230.9932692299598,10.476880127905677,49.98564337199847,2416.3483371610882
231.27020002319586,11.0859013336983,50.0154698189025,2565.296913547765
230.800339210401,9.538824335469041,50.04865621243355,2203.0105868228975
225.97187345152446,9.590306584750605,49.984404975628244,2166.2884269707297
228.26623083023307,9.405529440973325,49.96002650657005,2150.14098213679
229.94062241942805,10.220880324824739,50.01894255818817,2345.064371688172
230.97443638926086,10.087801774902186,50.023972042194266,2333.0755043930876
231.53461472520496,9.924024438264007,50.00018394351306,2300.128885361175
230.28850704456408,10.40462931406165,49.983256002210275,2397.9543247515535
230.66156761307647,10.616164302607332,50.02983136192976,2447.830897921962
230.16973091672222,9.23716879535658,50.01584108013644,2135.2703751837234
231.37123874843698,9.701513986049441,49.976946934492894,2247.117287129995
230.62573130298182,10.41007179706153,50.00147284193917,2395.988741797594
230.13147532009458,9.76613065807071,49.95944877403926,2248.7355838892986
229.46326240172525,9.600896961820922,50.02057671369314,2206.8155557276123
230.16258285008496,10.509268713825197,49.99213299291851,2415.8998880449763
230.96918275767854,9.35524996513801,49.98692867502846,2166.220800176382
230.53495077779613,9.849210096104448,49.999013765445426,2272.4973332341915
230.7616528366905,10.164322012902405,50.00120923097991,2333.8233559733894
232.68544372270236,9.713090043044941,50.02684790184696,2261.593026471164
230.53032784549316,10.391577828006588,50.01773271593976,2393.543697750253
228.7020029590537,9.715561512401315,49.995307721636216,2224.6542768307822
231.76721357198835,10.70430974672296,50.02291004449157,2485.6291174107155
227.26760332466216,9.937126851252113,50.01202211761075,2259.3628136529237
227.83717323852142,10.335635068352676,49.98720201091142,2363.1681387681297
230.67169452944015,10.373011976491409,49.99625845525291,2391.866715568633
231.03279333557316,9.686229998627963,49.9955533133347,2240.960862589113
227.50989755299202,8.973256725672055,50.015157840295224,2045.5294312425326
229.2343650380265,10.180377877331917,49.98898932155835,2333.2057287128905
228.7878323355607,10.036144173562434,49.98828772440735,2300.0415420164054
229.02664735423681,10.277913013787563,50.05906271928302,2350.9425944104346
231.8871955525459,9.886736263808581,50.02819206445241,2290.4947032871214
231.41301092709452,9.784786150599642,49.97718198006724,2257.7643809363162
229.96175564029258,11.00423650549085,50.01712822981827,2531.760591865524
228.90807614577014,9.263822969244611,50.003550501969656,2122.1901520240517
227.3007006595597,10.36697523918212,50.0117465352578,2362.3170513792984
232.8403698775639,9.712699070908304,50.004120239736956,2265.46414420154
231.18422780056983,9.832110691129788,50.035689279364554,2271.60493999533
228.58666179185371,9.841448583713017,50.01036861033954,2243.732980510454
231.4391989952498,9.598282862914372,49.99813733905357,2223.583149535335
229.85955275885075,10.285612105118119,50.03126571730949,2369.7999641955457
229.4257809902753,10.695321797974978,50.006998551232634,2457.5584813117443
230.8704230565792,10.23500683062333,50.00364435737987,2368.3827445972724
228.51700350017455,10.051690998106048,50.009420678074584,2295.9228593408816
229.31248696097978,9.506779750450377,49.99719172929901,2177.6902127251806
230.2429221283991,10.258412632912226,50.00027680978987,2358.242394239436
229.00109761422956,11.07817481586465,49.982399162337146,2536.6347100622525
231.33817042053505,9.809652688102453,49.97746498341128,2268.954151346661
233.7381330073565,9.812008210324066,49.97004288840553,2294.473868276696
228.4914037347857,9.719455434509502,49.95824050139609,2220.16552848359
